doc_id,discussion_id,text
433520,4," The various results presented above provide further evidence that water bugs are hosts and vectors of M. ulcerans, and provide insight into the environmental context underlying transmission. However, no definitive conclusion can yet be drawn concerning the precise importance of this route of transmission. The presence, in human sera, of antibodies binding water bug salivary gland extracts may be accounted for by the exposure of humans to water bug bites [27]. Indeed, reports of the exposure of humans to blood-feeding arthropods, which are known to act as hosts and vectors for parasitic microorganisms, are becoming increasingly frequent [38–39]. To gain a complete picture of the transmission route it would have been desirable to explore the relationship between the incidence of the disease in humans and the rate of colonization of water bugs by M. ulcerans, over a one-year period. Such exploration was however hampered by the amount of accessible information, with several important parameters not available : (i) incubation time between exposure to M. ulcerans and the appearance of the first clinical lesions (currently estimated at between a few weeks and several months); (ii) the slow progression of clinical lesions, resulting in patients being diagnosed at different stages of the disease (rarely at early stages) and (iii) the small number of Buruli ulcer patients diagnosed with early lesions between October 2007 and July 2008 in Akonolinga (84 Buruli ulcer patients, including 15 with early lesions). that suggest In conclusion, this study sheds light on the natural history of M. ulcerans within its ecosystem. The observed fluctuations in insect colonization rates there may be a particularly favorable period for the development of M. ulcerans in natural conditions, and a favorable period for the transmission of M. ulcerans to humans (as previously suggested [50,58] and observed for Plasmodium sp. [47,59–60]). It is also noticeable that the results here can be put to advantage for practical applications, with surveillance and prevention purposes [27,61]. More precisely, our work suggests that the detection of M. ulcerans in water bug saliva could be used as an environmental indicator of the risk of M. ulcerans transmission to humans. It would then be possible to set up environmental surveillance (detection of M. ulcerans DNA in water bug tissue and saliva) in non endemic areas close to Buruli ulcer endemic areas. Health messages concerning environmental risk factors could be specifically targeted at populations newly exposed to the risk of M. ulcerans infection, as is already the case for protective factors (wearing long clothing during farming activities and use of bed nets) [16]."
1691937,0," Buruli ulcer is one of the neglected tropical diseases in the world for which the mode(s) of transmission continues to be unclear, and for which there remains considerable debate in the scientific literature1,13. While experimental studies have shown that transmission through direct inoculation and water bug bites are both possible under lab-oratory conditions18,20,21,23,29, the relative importance of each of these transmission routes to human populations where BU is endemic is not established. Furthermore, the low number of cases in endemic areas hampers the development of cohort studies while the long incubation period and time to seek treatment of the disease obscure the results of case-control studies. This calls for innovative epidemiological study designs. In this study, we com-pare MU spatial and temporal dynamics in aquatic ecosystems and water bugs with the dynamics of BU cases to determine the potential contribution of each of these routes of transmission to observed disease patterns. Our two different, independent, approaches reinforce the conclusion that MU is primarily transmitted directly from the environment. None of the analyses suggest that BU is transmitted primarily by water bugs despite the common prevalence of MU found in these insects18. "
1691937,1," Environmental transmission – non-specific inoculation of MU from contaminated environments to humans–explains almost the entire observed temporal dynamics of BU incidence, whereas the contribution of the water bug transmission in our model is negligible. The fluctuations in environmental MU concentration over time explain the dynamics of BU cases in Akonolinga for the study period. However, the predictions from the best temporal fit seemed to reveal higher frequency variations in the number of cases over time than what was observed in the region (Fig. 2A). These differences are likely to be due to either seasonal changes in human exposure that are not taken into account in our model30 or to methodological differences in the estimation of the time-series for predicted and observed cases (Supplementary Materials, sections S2–S4). In any case, this disparity caused the model to over-predict by two cases in July and August and under-predict by two cases in November and December, and model residuals were normally distributed (Figure S10) suggesting random errors in the model predictions. Unfortunately, temporal fits for Akonolinga could not be tested in Bankim, as environmental data in this region was only collected every three months, which precludes the fitting of robust mathematical models. Future studies are thus needed to assess the generalizability of our temporal results to other endemic regions with diverse envi-ronmental conditions. "
1691937,2," The time from infection to treatment in our best temporal fits was consistently 6 months. This implies that ecological processes that favour growth of MU in aquatic environments and boost its concentration at specific times of the year9 might result in an increase in human BU infections, on average, six months later. Nevertheless, individual variability around average values for the incubation period and time to seek treatment could influence the dynamics of the reconstructed time series and the relationships identified in the temporal model. In the absence of individual data for each patient’s incubation period and time to seek treatment for our 10-year time series, a reasonable approach is the use of average estimates for parametrization of deterministic models. Moreover, data from 2012 showed that the time to seek treatment for BU in Akonolinga hospital was relatively low thanks to active case finding from Médecins Sans Frontières in the region (median = 5 weeks; interquartile range = 3–12 weeks)30. Future extensions of this modelling approach could benefit from such individual information for the whole time series and from the use of stochastic models to assess the impact of variability in individual parameter values on model outcomes. "
1691937,3," At the spatial level, we show that MU presence is associated with BU incidence even at the very local scale within endemic regions. Previous studies have linked MU positivity in the environment and water bugs with BU prevalence8,18, suggesting that MU positivity in water bugs can differentiate between endemic and non-endemic areas18, and that environmental MU positivity may predict BU prevalence spatially8. Other studies have explored the theoretical implications of these routes of transmission in mathematical models31. However, due to data lim-itations, no studies have considered the contribution of environmental pathways while controlling for potential water bug transmission or vice versa. Because we systematically collected samples over space and time from the whole aquatic community and from water bugs, we were able to study both transmission routes simultaneously. We show that in our study regions, the environmental presence and concentration of MU in a water body can better predict BU incidence in surrounding populations than any of the variables suggestive of water bug transmission. While MU concentration shows a clear linear relationship with BU incidence, the best models suggest a saturation effect for the link between MU positivity and BU incidence. Thus expansion of MU in the environment may not increase human infectious without simultaneous increases in concentration. "
1691937,4," We use the positivity and concentration of MU in the whole community of aquatic organisms as proxies for direct environmental transmission, as they represent two ways of measuring spatio-temporal changes in MU envi-ronmental load. Although a diversity of samples has been used in the past to estimate MU environmental load, i.e water8,32,33, soil or mud33–35, aquatic plants8,12,35 and aquatic organisms8,11,18,19,33; it seems clear that communities of aquatic organisms are able to acquire MU from these multiple environmental matrices and transmit it through ecological networks to other aquatic organisms13,36. Aquatic communities are composed of organisms with mul-tiple feeding strategies such as filter feeders that filter water, herbivores that consume aquatic plants, scavengers that eat detritus, and predators that consume other organisms, creating multiple pathways for infection when MU is present in any of those environmental matrices. We thus consider that estimation of MU prevalence and concentration in the community as a whole should provide a good representation of MU environmental load in these various matrices and can represent appropriate proxies for measuring the risk of human infection with MU contaminated environments. "
1691937,5," Even though our results are clearly in favour of a higher contribution of environmental MU transmission, this should be taken with caution. A sensitivity analysis performed in the mathematical model shows that if the median time to seek treatment of BU patients was higher than the 1–4 month range that we initially considered based on our data, the water bug transmission could play a role, contributing up to 20% of the infections at spe-cific times of the year in the best model fit (Supplementary Materials, section S7). Furthermore, estimates of MU prevalence in water bugs of the families Belostomatidae and Naucoridae are subject to some uncertainty, due to smaller sample sizes and the presence of other hemipteran families in some of the positive pools tested. Although most hemipteran families found in aquatic sites from endemic regions are capable of biting and have been found positive to MU11,18, their role in transmission is less studied. Similar ecological studies on MU transmission may consider overrepresentation of these two families when performing PCR testing, in order to decrease such uncer-tainty. Finally, other transmission routes such as aerosols and the role of mosquitoes as vectors of MU have been previously proposed and are not considered here37,38. "
1691937,6," The extremely low incidence characteristic of the disease even in endemic regions (on the order of 2 cases/1,000/year in high risk areas), limits our ability to study predictors of BU indicence, since stochastic processes have a strong impact in the spatio-temporal dynamics of rare diseases39. Recent analyses of long time-series of BU cases in French Guiana40 and Cameroon30 suggest seasonal patterns in BU incidence and reveal persistent spatial clusters of cases over time that are associated with specific environmental traits41. This is consistent with ecological studies on MU, where similar spatio-temporal patterns are observed for the dynamics of the mycobacterium11,42. We benefit from these novel insights and attempt to overcome the issue of stochasticity in rare diseases by comparing our one-year environmental dataset with BU incidence in human populations from the previous 10 years. For this, we aggregate the human monthly data for the whole region, in order to obtain robust estimates for the temporal patterns, and then we aggregate the entire time-series at the spatial level, in order to obtain robust estimates for the geographical distribution of cases in the region. While an ideal approach would be to associate, for each point in time and space, MU in the environment with the respective BU incidence using stochastic models, the amount of data necessary to have reliable and sufficient estimates from environmental samples is not available today. Nevertheless, the present study uses one of the most exhaustive environmental datasets available today for MU research and reveals new and important insights on this mysterious disease. "
1691937,7," The results presented here represent a first step towards integrative disease prevention and could largely improve early detection of BU cases. If the concentration of MU DNA in the aquatic environment can predict spatial and temporal risk of BU emergence at a very local scale, it may be possible to predict the risk of disease emergence through systematic environmental screening of MU. Such a strategy could be used in combination with epide-miological research to identify potential MU transmission hotspots prior to prospective studies, or to control for BU environmental hazard when evaluating behavioural or socio-economic factors in case-control studies. Unfortunately, due to the limited resources and poor infrastructure in BU endemic settings, it is very unlikely that the national public health systems could afford such a screening strategy for disease control, either technically or financially. Unless cheaper and easier tools for environmental screening of MU become available, prevention and early detection of BU cases is likely to benefit the most from a better understanding of the environmental drivers of MU presence and concentration9. Such insight could help identify environmental proxies of MU dynamics over space and time at local and regional scales, allowing the development of early warning systems which could improve disease control."
1982497,0," The most common causes of a slower blood flow in CCSVI patients are the obstructed or malfunctioning valves (Figure 3). In our opinion, the main purpose of MRV is not to visualize such a valve, but to demonstrate the influence of such pathological structures on flow characteristics. In addition, MRV can demonstrate anatomical abnormalities (such as hypoplasia or agenesis of a vein) that may make endovascular treatment of CCSVI challenging or even impossible. The most common CCSVI pathology, namely the pathologic flow in the IJV, can be also detected with color Doppler sonography [21]. However, pathologic outflows or anatomical abnormalities in AV or brachiocephalic vein cannot be diagnosed by means of color Doppler sonography. Hence, MRV remains the only reliable diagnostic tool in case of these veins (Figures 4, ​,5).5). Importantly, a standard MRV with gadolinium contrast enhancement, which was used in our center initially, was not found very useful in the diagnostics of CCSVI pathologies. Probably, the advanced MRV sequences, with quantitative measuring of the blood flow, will be even more useful than our protocols. However, for the time being, there are no such widely accepted and standardized MRV protocols. Our MRV protocol is simple and very efficient in diagnosing CCSVI abnormalities. Moreover, it could be implemented in the majority of MR scanners, produced after 2005. "
1982497,1," Similarly to the already published four grades of pathologic outflow diagnosed with catheter venography, we herewith propose 4 MRV grades of CCSVI: mildly decreased flow – demonstrated by a mildly increased signal on coronal T2FatSat images; moderately decreased flow – demonstrated by a moderately increased signal on coronal T2FatSat images, and by a slightly decreased signal on axial 2DTOF images; highly decreased flow – demonstrated by a significantly increased signal on coronal T2FatSat images and by a significantly decreased signal on axial 2DTOF images; severely decreased flow – demonstrated by an increased signal on coronal T2FatSat images and by an almost totally decreased IJV signal on axial 2DTOF images (see our images at: http://ccsvimri.blogspot.com/). "
429330,0," The chosen setting, Bankim district in the Adamaoua region, contrasts with the previous study site. Akonolinga, the previous study site, was characterized by a relative homogeneity: 80% of the population belonged to the same ethnic group, the region was largely forested and water-related activities were centered on a major river, the Nyong [3]. By contrast, Bankim was home to numerous ethnic groups with wider variation in environmental, cultural and health practices. Bankim’s environment is a highly varied mosaic of savanna, mountain, and forests. Water-related activities took place in the Mappe´ reservoir, the Mbam River and many other smaller water bodies (Figure S1). Our rigorous sampling method, which used census data and repeated appointments with controls, allowed us to capture accurately the heterogeneities of populations and activities in Bankim and to minimize control recruitment associated biases [19]. Case recruitment was performed within the entire district and was not restricted to the most accessible areas. Similar to case-control studies on BU, the present study has several limits inherent in its methodology and context. First, even if we are confident that our sampling method prevented most sampling biases, memory bias could have occurred: cases were interviewed on their activities during the period preceding the onset of disease and could therefore remember them differently from controls, who were interviewed on their activities over the previous year. However, we included mainly cases with disease diagnoses during the two previous years. This ensured that cases and controls would recall their activities on similar time scales and minimized differential bias. Furthermore, having suffered Buruli ulcer disease could have influenced cases’ answers to questions, such as the occurrence of scratch wound as discussed below (rumination bias, [19]). However, most of our identified risk or protective factors are related to less subjective behavioral parameters, which are less likely to be influenced by the disease status. Finally, this study was performed in a region that is distant from national or regional level healthcare facilities, and where the disease was only recently reported. But in 2007, because of the increasing number of cases, Bankim health personnel were trained at the national Buruli ulcer reference hospital in Ayos on case detection, systematic recording and basic management of cases according to WHO guidelines. These trained personnel imple- mented these practices in the district. During the period of the present laboratory case confirmation was set up although only a few cases were confirmed microbiologically. However, clinical diagnosis has been demon- strated to be highly specific when performed by trained health personnel, so that we are confident that almost all clinically- diagnosed Buruli cases were true cases [20]. In a previous study in study, a systematic procedure for Wound Care, Bed Nets and Buruli Ulcer in Cameroon Akonolinga, Cameroon, analysis of probable and confirmed cases yielded the same risk factors as confirmed cases only [3]. "
429330,1," Protection using a bed net. This the association between bed net use and protection against BU, previously shown in Akonolinga, in central Cameroon [3]. study confirms The previous study in Akonolinga had shown that the strong association between use of a bed net and protection against BU (OR [95%CI] = 0.4 [0.2–0.8] persisted between cases and controls within the same household (OR [95%CI] = 0.1 [0.320.03]), suggesting that it was not confounded by socio-economic status. A larger proportion of adults was included in the present study which made it more difficult to recruit siblings as familial controls. Statistical power is consequently low in the family-matched case- control study. However, use of a bed net still presents a protective effect in this sub-study, which, although not significant, has the same magnitude (OR [95%CI] = 0.4 [0.1–1.4]) as in the community-matched study (OR [95%CI] = 0.4 [0.2–0.9]). While socio-economical status might have confounded the association in the community-matched study, if for instance, participants using bed nets were less likely to have activities exposing them to M. ulcerans, it is unlikely to be the case in the family-matched study. Indeed, in this study, cases and their familial controls share the same socio-economical level. Here we demonstrate that the association between bed net use and protection against BU withstands generalization in a different climatic, geographic, environmental, and ethnic context. This replicative study greatly increases the positive predictive value of the association between bed net use and decreased risk of BU [15]. Few epidemiological studies have investigated the possible role of a bed net as a protective factor against BU in Africa. In Ghana, no significant association was found between bed net use and protection against BU, but the proportion of bed net users in the general population was low (25%), and the 116 pairs of cases and controls only yielded a power 67% to show an OR of 0.4 or less [6]. Furthermore, categories of bed net use grouped ‘‘sometimes’’ and ‘‘always’’ together, probably because of overall infrequent use. In our study, always using a bed net was protective, while sometimes using one was not. Out of two risk-factor studies in Benin, one did not address the question of bed net use [5], while the other showed a small risk increase for bed net users in univariate analysis which disappeared when adjusting for other variables in a multivariate model [2]. The preventive fraction for systematic bed net use was 32% in this study, and reached 43% in the previous study performed in Akonolinga [3]. If this association proves to be causal, bed net generalization could represent a significant mean of protection against the disease that could lead up to one third reduction in the number of cases. The protective effect of bed nets could result from two different mechanisms. First, using a bed net could protect from direct inoculation of M. ulcerans by an insect vector. This hypothesis is consistent with several results from environmental studies. In Australia, M. ulcerans infection is now considered a zoonosis transmitted from possum to human by mosquitoes [21,22]. Secondly, bed nets could provide a protection by preventing unspecific insect bites. These bites can lead to small lesions after being scratched which would enable M. ulcerans to enter the skin when in contact with contaminated environment. Occurrence of scratch wounds following insect bites was indeed associated with an increased risk of disease in our study. This factor was statistically independent of bed net use as shown by the persistence of both variables in the final model. This result suggests that both risk factors may act independently, some insect bites being not preventable by bed nets, for instance those occurring at day time. The association between bed net use and protection against BU underlines the need to broaden environmental studies to aerial insects and to the domestic environment. It would be relevant to assess the presence of M. ulcerans in Aedes and Anopheles mosquitoes which are important in Africa. Studies on distribution, abundance and M. ulcerans positivity of water bugs should not be restricted to the aquatic environment and seek these insects in the domestic environment. "
429330,2," Protection from adequate wound hygiene. The strongest protective association was linked to using soap to cleanse wounds. This variable summed up others that implied practices of proper wound care: use of alcohol and frequent bandage changing were also associated with protection, and usually concerned the same people. This association of a decreased risk of Buruli ulcer and good hygiene practices has been found in Ghana [6], Benin [2] and Cameroon [3], indicating that such practices might be one of the most powerful way of avoiding this disease. This also indicates that while some insects may transmit M. ulcerans, other transmission mechanisms are likely to coexist that involve wounds as a port of entry, such as contamination of open inoculation of M. ulcerans by a wounds by water, or direct wounding object. Several mechanisms could explain the decreased risk of disease associated with wound hygiene. Clean wounds heal faster and could be less likely to become a port of entry for the microbe. Frequent wound cleansing could also prevent the survival of the microbe in the skin: since the initial mycobacterial inoculum is expected to be low (3 months median incubation time, [23]) and since the growth rate is very slow, repeated disinfection of skin lesions, or frequent bodily cleansing could help to prevent microbe colonization and subsequent infection, independently of the actual transmission route. Onset of Buruli ulcer disease after sustaining a wound was reported by 9 cases out of 77 analyzed in this study. This result may well be subject to memory bias. Even so, the role of wounds in the transmission of M. ulcerans infection has received little, if any, attention. Symmetrically, the potential role of good hygienic practices has remained poorly investigated by the research community and remains absent from official recommendations, including the WHO BU factsheet [24]. Hygiene-related protective factors have been documented repeatedly and are thus highly relevant to public health. Using published data, we have estimated the preventive fraction for the use of toilet soap for bathing in previous studies and found was 41% in Ghana [6] and 65% in Benin [2]. The preventive fraction for using soap, antibiotic powder or health center care to treat injuries was 53% in Benin [2], while the preventive fraction for using alcohol to treat wounds was 26% in Cameroon [3]. In this study, the preventive fraction of soap use for cleansing wounds was 34%. While the role of insects in BU transmission remains the cause of much debate and methodological interrogations [25], clarifying the role of hygiene does not seem to have elicited much attention even though most studies confirm its importance. Good hygienic practices could potentially have a major role in community prevention programs. "
429330,3," Protection from growing cassava. Our final model also contains an unanticipated protective association with growing cassava. It had also been found in univariate analysis in Ghana [6]. The link between cassava and M. ulcerans infection is not obvious; we therefore suspect in both cases this factor could be associated with an environmental parameter that was not captured by our questionnaires. The main food crop in Bankim is maize, that Wound Care, Bed Nets and Buruli Ulcer in Cameroon which is highly water-demanding, and Bankim farmers report that cassava grows better in dry, higher grounds. We therefore hypothesize that people growing cassava may work in less swampy, thus less risky areas. Furthermore, bitter cassava is favoured by farmers because insects are less likely to attack it than sweet cassava. Bitter cassava contains toxic cyanoside compounds, and its preparation requires that the tubers be soaked in water, ground to flour and then sundried for several days. During this preparation process, the soaking and drying produce a very intense smell which may possibly repel insects from the domestic area where the preparation takes place. Of note are also the several univariate associations found between growing certain food crops and a decreased risk of disease. These associations suggest that nutritional status may possibly increase a person’s ability to resist M. ulcerans infection. Because this study is the first to show that this factor is significantly associated with a decreased risk of Buruli ulcer disease, we consider that further investigations on the agricultural and nutritional practices are needed before drawing conclusions about its possible role in prevention. "
429330,4," Bathing for hygiene in the Mbam river was associated with an increased risk of disease. These baths involved people spending long amounts of time near the river for their farming activities and eventually dwelling there during the rainy cultivation season where the waters are high and the banks swampy. Risk increase did not concern leisure baths in the same river, which only took place in the shallow waters during the dry season. This finding is in accordance with numerous previous identifying slow flowing rivers and stagnant waters as an important source of contamination. The identification of the Mbam river as a risk factor rather than the Mappe´ reservoir seems at first counter- intuitive, but the reservoir is probably not the direct source of every contamination: some patients had no history of contact with the Mappe´ lake waters and highest prevalences of BU were not recorded in the fishing settlements on the lake shore but in the villages located between the lake and the Mbam river (figure S1). Of note, M. ulcerans DNA positive water bugs were captured in domestic water collections as well as in the Mappe´ lake in 2008 [16]. The importance of the peri-domestic water collections as a source of M. ulcerans infections remains to be evaluated in terms of M. ulcerans presence throughout the year as well as potential vectors or reservoirs breeding sites. Captures targeting water bugs indicated important seasonal variations of abundance and positivity [8], which warrants regular follow-up of microbe and insect populations. The dam construction may have contributed to BU expansion suitable for proliferation, by providing a broader habitat dissemination and/or survival of M. ulcerans, one of its hosts, or an eventual vector. The dam construction in this region impacted drastically on endemicity of onchocerciasis and loasis [26] as well as schistosomiasis (Mouchet F, personal communication). Increase in BU disease may also result from increased exposure to the environment surrounding the Mbam River where relocated villagers exploit new fields after the dam construction. The second risk factor identified in this study is more difficult to interpret. Reporting occurrence of scratch wounds after being bitten by an insect was found associated with Buruli ulcer disease. This could be seen as an indication that insect bites are involved in the transmission, either through an insect vector or through unspecific skin lesions from scratching representing a port of entry for M. ulcerans. We would however recommend considering this factor with great caution, as it was only reported and actual sensitivity to insect bites was not assessed. Furthermore, BU cases often reported having suffered intense itching before the onset of the lesion, which they often attributed to an insect bite. This event may have led cases to report being more sensitive to insect bites than controls. Finally, several risk factors commonly evoked for BU did not present statistically significant associations with the disease in this study. Statistical power was probably insufficient to investigate properly several associations, such as education level (very low) and short clothing related associations (infrequently used for farm work or fishing). Bankim environment’s heterogeneity probably prevented us from identifying major water sources of exposure: there is a large number of water bodies, and people change both water-related activities and locations throughout the year because these water sources dry up during the dry season. This may explain why in this study, four behavioral factors and only one location-dependent factor had statistically significant associations with BU in the final model."
193334,0," Our results confirmed our first hypothesis that the patients with TGA having IJV stenosis/compression at various segments would exhibit significantly lower total FVs in the bilateral IJVs and VVs resulting in important consequences than that exhibited by the control subjects. More importantly, our findings are consistent with our second hypothesis that the prevalence of right IJV non-patency at various segments during the VM would be significantly higher in the study subjects with IJV stenosis/compression at various segments; and therefore, would be higher in the TGA patients than that in the controls, which supports our novel hypothesis of venous pathogenesis involved in the TGA attacks (16). Specifically, an insufficient IJV patency prevents the release of increased intracranial pressure and venous congestion/hypertension in the basilar plexus and cavernous sinus caused by VM-like maneuvers. Moreover, venous stasis and occlusion may cause constriction of cerebral arterioles (16), which further compromises cerebral hemodynamics. "
193334,1," Venous Flow Velocity and FV in IJVs This study, our previous study (20), and other studies (22, 23) all revealed that the IJV or BCV compression and stenosis significantly reduce the IJV FVs. These result in the venous drainage being routed through less efficient alternative routes, such as the tortuous path through the spinovertebral venous plexus. This obstruction of the venous drainage may also induce changes in the arterial blood flow, such as arterial constriction, through the venoarterial reflex (25). Such changes may explain the observation in our previous studies (21, 24) that, the patients with transient monocular blindness without carotid stenosis exhibited increased downstream resistance of the retrobulbar arteries (i.e., ophthalmic artery, posterior ciliary artery, and central artery) in association with significantly increased prevalence of compression/stenosis in the bilateral IJVs (26). In this study, we did not measure the venous FV in the spinovertebral venous plexus, because it is undetectable by the ultrasound; therefore, we do not know the changes in the total venous drainage from the bilateral TSs, though the patients exhibited significantly lower total FV in the bilateral IJVs and VVs. "
193334,2," Prevalence of IJV Non-patency During the VM Our results supported our second hypothesis that the prevalence of IJV non-patency during the VM would be higher in the TGA patients than that in the controls. We observed a significant difference in the prevalence of right IJV non-patency (patients: 32.1%; controls: 11.6%; p = 0.0128) as compared to that for the left IJV non- patency (patients: 49.4%; controls: 37.2%). An abundance of evidence indicates that VM-induced pressure from the chest and abdomen is mainly transmitted to the intracranial compartment via the epidural venous plexus or vertebral venous plexus. Orthograde IJV outflows emerging shortly after the beginning of the VM, thus, serve as a mechanism for regulating the intracranial pressure and equalizing the pressure within the venous system (10, 11, 14, 16). Our findings indicate that the patients with TGA may experience defective intracranial pressure regulation during the VM-like movements. As described earlier, we restricted our definition of IJV non-patency to complete absence of the IJV drainage at the J3 or J2 segment during the first 10 s of the VM; but, this consideration regarding the IJV drainage might be unexhaustive. Several patients with partial or limited IJV drainage were excluded from this definition, which may explain why we observed a lower prevalence of IJV non-patency during the VM. Further research is needed to develop a more sensitive and specific definition of IJV non-patency during the VM. "
193334,3," Incompetence of Jugular Venous Valves Cerebral venous congestion/hypertension, which results from the venous reflux during the VM consequent to the IJVVI, is linked to TGA (4–6). However, previous ultrasound studies using either retrograde flow (27) or air bubbles (28) during the VM explained the involvement of only the proximal region of the IJV in the IJVVI, ignoring the rest of the IJV and the entire BCV, and possibly missing other important IJV/BCV abnormalities. Unsurprisingly, previous ultrasound and non-contrast MRA results have not supported a causal relationship between the IJVVI and TGA (7–9). Other than the IJVVI, we have previously described three ultrasound patterns of IJV abnormalities in the patients with TGA: (i) an isolated reverse flow in the left jugular vein branch (JB), (ii) a segmental reverse flow in the left distal IJV, and (iii) a continuous reverse flow in the left IJV and JB (29). All the three of these IJV patterns are suggestive of the venous outflow obstruction or compression/stenosis of the left BCV (29). Similar to other studies (4–6), even in this study, the overall prevalence of IJVVI was higher in the TGA patients than that in the controls (Table 2); but, the prevalence was higher in the left IJV only, and not in the right IJV. Furthermore, we found that the prevalence of IJVVI was significantly higher in the individuals with left BCV compression/stenosis. This suggests that the IJVVI might occur secondary to the BCV compression/stenosis on the left side. The fact that the IJVVI was more frequently observed on the right side, as reported in other studies (28), raises the question of whether the jugular venous valves are vulnerable in cases of IJV compression/stenosis due to pressure imbalances across the valves or whether the previous air bubble methodology overestimated the IJVVI prevalence (30). Further research is needed to address this question. "
193334,4," Assessments of IJV Compression With Different Imaging Modalities It is worth mentioning that despite the patients exhibiting reduced flow velocities and FVs in each of the segments of the bilateral IJVs, the diameters of their IJV segments were comparable to that of the controls (Table 2). Moreover, the patients' right IJVs were slightly wider than that of the controls. This may be partially explained by the Bernoulli's equation, which states that the pressure in the venous lumen is inversely proportional to the flow rate, so that the lumen diameter may be enlarged with flow stasis resulting from the venous stenosis/compression. As described earlier, the FV of the IJV decreases in cases of IJV or BCV stenosis/compression (20, 22, 23). However, discrepancies in the diagnosis of IJV compression/stenosis may be observed due to different types of venous examination (31). Catheter venography has been traditionally regarded as the gold standard for diagnosing venous disorders involving compression/stenosis, but it does not measure the flow velocity or FV; hence, it cannot prove or disprove the MRI or ultrasound findings that indicate decreased IJV FV resulting from compression/stenosis. "
193334,5," Study Limitations This study has several limitations, particularly regarding the use of ultrasound to study the IJV. First, there are no ideal, fixed locations for measuring the CSA and TAMV in the J2 and J3 segments; and these measurements may vary if the IJVs are non-uniform in diameter, which may occur in the cases where the IJV is affected by segmental dilatation, narrowing, or compression. However, the FV was calculated by multiplying the TAMV by the CSA, and it was theoretically correct according to the Bernoulli's equation. We measured the CSA and TAMV at the widest available lumen of the J2 and J3 segments to minimize the bias. This allowed us to detect the differences in both the FVs and TAMVs between the patients and controls. Second, it is unexhaustive to consider complete absence of IJV drainage during the VM while explaining IJV non-patency. Several of our subjects exhibited limited or intermittent flow, which suggests partial IJV blockage. However, we excluded these subjects from our definition of IJV non-patency, which may have caused us to underestimate the prevalence of IJV non-patency during the VM. Third, left BCV blockage may disappear during deep inspiration (15), which usually precedes the VM; hence, paradoxical reopening of the left BCV and left IJV occurs during the VM. This causes further underestimation of the prevalence of non-patency."
432326,0," Due to the limitations of conventional typing methods for the differentiation of strains belong- ing to the highly monomorphic African M. ulcerans population, use of WGS was suggested to reach sufficient analytical depth for molecular epidemiology studies [32]. Here our comparative genomic analysis of strains from two geographically separated BU endemic areas of Cameroon, the Mapé and the Nyong river basins, identified two phylogenetically distinct lineages of M. ulcerans. These data support previous findings that the spread of local clonal lin- eages between endemic areas only rarely occurs [13,14]. In a previous IS element—SNP based typing study most strains from the central region of Cameroon had the same SNP types as strains from neighbouring Gabon. The IS element—SNP type found in a strain from the Mapé river basin was also present across entire Central and West-Africa leading to the hypothesis that this lineage represents the founder of the other observed IS element—SNP types [15]. Our WGS analysis showed that the strains from the Mapé river basin are in fact more closely related to the M. ulcerans strain circulating in Ghana and Benin than the strains belonging to the Nyong river basin lineage. Additional WGS data with strains from all BU endemic African countries are required to shed more light on the spread and evolution of M. ulcerans in Africa and the origin of the locally observed two distinct Cameroonian lineages. "
432326,1," Analysis of the pairwise SNPs distance and nucleotide diversity distribution revealed a lower genetic diversity among the Mapé river basin strains than among the Nyong river basin strains. Epidemiological data suggest that M. ulcerans has expanded in the Mapé river area more recently than in the Nyong river basin. Descriptions of BU cases in the Nyong river basin exist since 1969 [17]. In contrast, clinically suspected cases of BU in the Mapé river area have been reported first only in 2004 [33]. While the disease may have preexisted there, epidemio- logical data strongly indicate that BU incidence has recently increased in the Mapé river basin [16,33]. Recent expansion of a clone may thus explain the more limited genetic diversity of the M. ulcerans lineage present in the Mapé river basin. It was speculated, that this expansion was associated with environmental changes caused by the damming of the Mapé river in 1989 [16,33]. Although it has been shown that cases associate more with the Mbam river as opposed to the Mapé dam directly [11,16], damming may have had an indirect effect on groundwater level and stagnant water bodies in the area. "
432326,2," We have compared the genome sequences of strains isolated at different time points over the course of the BU infection of three patients. In only one case, we detected a single SNP in one of the isolates compared to the strain isolated earlier from the same patient. It is not possible to conclude whether this observed single polymorphism is related to a re-infection by a variant strain or to a point mutation that occurred either in the patient or during the in vitro cultivation. However, these data support the expectation of a low mutation rate in M. ulcerans. "
432326,3," Our analysis shows that WGS is an important tool for studying the local diversity and popu- lation structure of M. ulcerans in endemic areas and for resolving the evolutionary history of the pathogen. A combination of phylogenetic analysis with geographical information on the patient’s home at the time of disease onset did not reveal a clear distribution pattern of the ge- netic variants. This may in part be related to the limited resolution of the comparative genomic analysis performed here. Resolution of the WGS typing could be further increased by inclusion of repetitive regions of the genome and the virulence plasmid that we so far excluded from the analysis, such as the IS2404 and PE/PPE regions. On the other hand, our sero-epidemiological analyses have provided evidence that exposure to M. ulcerans does not primarily occur at the homes of patients [34], but may rather be associated with more peripheral environmental water contact sites. Furthermore, for patients from the Mapé river basin it has been found that many of them move over long distances (in some cases >15 km) from their homes towards the Mbam river for their farming activities [11,16]. For genomic epidemiology studies it may there- fore be necessary to establish detailed individual movement and environmental water contact patterns to follow the spatial-temporal spread of genetic variants."
