doc_id,result_id,text
360654,4.0,"Respondents  attitudes about vaccines preventing malaria were quite positive. There was a general quest for vaccines for all types of diseases, especially malaria. Respondents in both FGDs and IDIs mentioned the types of diseases they want their children vaccinated against:   Malaria is a sickness that disturbs us a lot. So if children are protected against malaria it will help us. Because there are lots of mosquitoes that bite and cause malaria so that if we prevent the occurrence of malaria it cannot be severe even if there are mosquito bites.  (FGD, female A)   Polio, polio disturbs children a lot, it makes them very weak.  (FGD, female B)   With diarrhoea, children vomit and pass out watery stools so if we prevent it, it will be good.  (FGD, female B)"
360654,5.0,"As part of learning their attitudes towards vaccines for malaria, respondents were asked whether they preferred vaccines or drugs or both for malaria; 65.9% of respondents preferred vaccines to drugs for malaria control while 26.2% preferred drugs to vaccines. Few respondents had no preference for vaccines or drugs (Figure 2). Responses from both male and female participants on whether they will allow their children to be vaccinated against malaria, assuming a malaria vaccine is found, were very insightful:   I will agree: I have no drugs to cure my children. So if the government says a disease is about to break out so I should vaccinate my child, what can I say?  (FGD, female E)   Malaria is the number one killer diseases among children so if it is going to be prevented, then I think everyone would be happy to include his/her child.  (FGD, male A)  Diseases that respondents wanted their children vaccinated against were confirmed in the survey (Table 4). These were affirmed by some of the responses in the FGDs, thus emphasizing how generalized some of the contributions made by participants in the FGDs could be when it came to the diseases participants will or will not want their children to be vaccinated against (Table 4). Among health care providers and community religious leaders it was evident that vaccinating children against malaria will be a major breakthrough in science and accepting it will not be very challenging at the community level:  I will readily recommend that because malaria in children under five is fatal. Cerebral malaria for instance causes lots of problems. In children under-five, because of their immune system, when they get malaria it is fatal because of its added complications. Should we make a head way with this vaccine trial, I think all children, most especially, children under five should be vaccinated.  (IDI, health care provider)  Readily yes or even should I say a big yes. You see, these children are exposed to lots of filth and as you can see lots of weeds around that serve as breading grounds for mosquitoes. So getting a vaccine to prevent the effects of these mosquito bites will be a good thing. I will recommend it.  (IDI, head of a religious group)"
360654,6.0,"The success of disease control programmes to a large extent depends on the beliefs and cultural practices of the people who are directly involved in the programme and this shapes their behaviour and consequently their decision-making processes. Though beliefs and cultural practices that will prevent parents from vaccinating their children were not mentioned, some IDI sessions revealed some interesting points are quoted below:  ..somewhere in the north, when a child is born it is not brought out until after one month or so. So if we are looking at a vaccine targeting children of four weeks or less, that can possibly be a barrier to such children getting access to the vaccine. Another one is the social barrier where women cannot take decision about their children.  (IDI, health care provider)  As a Catechist who is in charge of organizing the congregation here, I always advise women who take their children to  weighing  [ child welfare clinics].  In the olden days herbs were used to treat diseases but now it is a thing of the past. We also advise against the belief that sickness is caused by gods. For now, it is only medication that is given which in the name of Jesus we also pray to support I don t know of any such beliefs. In the beginning of the trial [ RTSS malaria vaccine trial], some people from the north living here did not understand that there is the need send the child for immunization and weighing.  (IDI, religious leader)  There is nothing like that [ cultural beliefs] if you should follow these things all your children will die.  (FGD, male C) Some religious dimension was given by a participant when asked if he will recommend vaccination for malaria:  I know that God has poured his grace on a group of people who are working through the Holy Spirit. They are doctors. As the Bishop or any church member goes to the hospital when sick, if a vaccine for malaria is found I will not prevent people or any of my church members from sending their children for vaccination.  (IDI, head of a religious group) Among the Muslim participants, the situation about recommending vaccines for malaria was not very different. A participant had this to say:  Even the prophet Mohammed ( peace be on him ) implored his followers to do two important things: learning very well so that you can worship your God; learning about protecting yourself from falling sick. It will have been welcome news to be able to protect ourselves against diseases. Even God approves of that. People should actually treat themselves when they are sick. It is also mentioned in the Quoran that people should protect themselves from falling sick. It is good to  defend  yourself from sickness. This is better than allowing the disease to attack you before you treat it. Yes, the Quoran does not forbid vaccination. Quoran is totally in support of prevention. I will readily recommend, if even it means talking about it in the various mosques that are under my jurisdiction. I will even mobilize other Imams working under me, so we can educate people.  (IDI, head of a religious group)"
360628,1.0,"Implementation of an ivermectin-based strategy to reduce malaria transmission will require higher or more frequent doses that currently used for NTDs. Efficacy and safety will be the most important parameters to be evaluated by any stringent regulatory authority; both are directly related to the dose and dosing scheme selected for malaria. For a WHO policy recommendation, additional factors such as cost-effectiveness, acceptability and programmatic suitability will need to be addressed."
1449365,1.0,"396 articles were retrieved from various databases and other sources in which 72 were excluded because they were duplicate hits. The remaining 324 unique articles were screened by titles and abstracts after which 309 articles were excluded. Three articles out of the remaining 15 were excluded because one was a brief communication [17], the second was about a hypothetical malaria vaccine [18], and the third was a review study [19]. Therefore only 12 full articles qualified for the qualitative analysis [20 31] (Figure 1) ."
1449365,2.0,"Tanzania has a list of twelve priority disease conditions referred to as a national package of essential health interventions, on which to prioritize the allocation of its scarce resources for health. This list rank disease conditions according to their burden of disease and is dominated by infectious diseases   HIV/AIDS, malaria and diarrhoeal diseases are at the top. Ranking of the disease conditions is fairly consistent with the number of pharmacoeconomic studies we have identified. Nine out of the twelve pharmacoeconomic analysis studies addresses the four highest ranked disease conditions (Table1) It is disappointing to note that only one pharmacoeconomic study addresses non-communicable diseases, and none are available for acute respiratory tract infections, diabetes, cancers, and nutritional deficiencies."
359097,1.0,"Of 700 results returned by the PubMed search, 118 publications were selected for full-text review. These documents, which ranged in publication year from 1959 to 2015, included contemporary accounts of the campaign from specific countries, assessments of global programme process, and reflections on the eradication accomplishment by its participants in both journal article and book form, along with several reviews of the smallpox experience. A number of themes emerge from the literature across the seven areas of interest (Table 1)."
359097,2.0,"Henderson declared,  For a global programme against a disease to be undertaken, universal political commitment is necessary  [10]. In the case of malaria, support for fighting the disease seems strong, with malaria control activities frequently cited as one of the  best buys in global health  [11,12,13]. However, the pursuit of malaria eradication is more controversial, and whether it represents a feasible or even a worthwhile goal has been frequently debated [14,15,16,17,18,19,20,21].  Support for the smallpox eradication programme was similarly far from universal. The failures of prior eradication or regional elimination efforts including hookworm, malaria, yellow fever, and yaws increased skepticism, as did a perception that vertical eradication campaigns detracted from provision of basic health services [7]. Although the WHO was tasked with coordinating the effort from Geneva, its diverse departments and regional offices were not uniformly behind the effort, in part because  their officials competed with each other for finite financial resources and administrative influence  [22]. The Director-General of WHO reportedly had so little faith in the programme that he explained to Henderson a secondee from the United States  Centers for Disease Control and Prevention that  he wanted an American as the director so that when the programme failed, as he was sure it would, the Americans, not the WHO, would be seen as responsible  [23].  The smallpox programme survived at the WHO in part because of strong backing from both the United States and the Soviet Union [23], the major powers of the era. Henderson himself was seen as a trustworthy leader by both rival countries despite ongoing Cold War hostilities because of his strong track record as an  honest and a good scientist  whose  only objective [was] to eradicate smallpox  [23]. Still, maintaining smallpox s profile within the WHO and encouraging countries to contribute funding and resources was an ongoing challenge. Henderson used the annual meeting of the WHO assembly as an important opportunity to keep eradication on the minds of health ministers [8] and tried to maintain smallpox s public profile by widely releasing surveillance reports with summaries of progress and problems. Henderson later suggested that a mistake he made was not adding dedicated staff to his team focused on public relations and donor advocacy [10]. Malaria today appears to have a more visible profile internationally than smallpox did, in part due to similar communications efforts, such as the annual World Malaria Report which provides opportunities for visibility and public engagement [24]."
359097,3.0,"International coordination was considered important to avoid  ping-pong smallpox  [25] in which infections would be continually reintroduced from country to country. A 1960 Inter-Regional Smallpox Conference organized by the WHO reported that since  the eradication of smallpox cannot be considered on the basis of individual territories,  the Conference  therefore urges the health administrations of all countries in endemic regions to synchronize their eradication campaigns  [26]. While this declaration was sufficient to spur action in some countries [27], others, including Brazil the country with the largest burden in the Americas and many African countries [28], declined to initiate vaccination programmes, compromising the possibility of regional success [29]. Provision of dedicated smallpox funding in 1967 proved critical to allow the WHO to incentivize countries to scale up their national programmes [10], even when committed funding was small [29]. The provision of donor funding for malaria increasing from about $170 million in 2000 to $2.5 billion in 2016 [30] has likely been similarly important to convince countries to prioritize malaria programming.  Despite the international push from the WHO, the smallpox eradication effort would always remain a collection of individual national programmes, each attempting to solve their own problems through their own systems and in their own ways [28], rather than a top-down, centrally managed global undertaking. Dr. William Foege, an American epidemiologist who helped design the surveillance-driven vaccination strategy that likely enabled success in countries including Nigeria and India [31], called it  20 programmes trying different things to more quickly discover truth  [32].   The campaign to eradicate smallpox worldwide is often described in simplistic terms  The picture presented is of a unitary programme of action, where the many cogs in the wheel apparently worked in almost perfect harmony, causing orders from the top of an administrative pyramid to be unquestioningly implemented in localities across the globe  the organized drive to expunge smallpox was a much more complicated and disjointed entity  [33].  Current malaria guidance embraces an aligned belief that  adapting and tailoring interventions  to the local context will be important for elimination success [34]. While encouraging local solutions, the WHO and other international entities including the United States  Centers for Disease Control and Prevention [35] added substantial value to these independent programmes, including:  Sharing best practices across countries WHO s guidance to countries changed substantially over the course of the programme as understanding of best practices evolved. Its initial recommendation for every country to vaccinate at least 80% of the population increased to a goal of 100% vaccination [28], before being replaced with a dramatically different recommendation to invest heavily in surveillance and to focus vaccination on the places where transmission was observed. Many countries resisted this latter change despite evidence that that surveillance-driven targeting was more efficient [31], and the WHO s leadership in pushing for adoption of proven approaches was thus critical [36]. Today, regular revisions of malaria guidance (e.g., [34, 37, 38]) demonstrate that such dissemination of best practices remains an important WHO role.  Ensuring the quality of tools Smallpox programmes relied upon having a stable, reliable, effective vaccine [39]. Yet when the newly established eradication headquarters in WHO established a system for testing batches of vaccine produced in more than 40 different countries, it found?<?10% of samples were acceptable [40] due to potency and heat stability issues [41]. The WHO engaged vaccine experts to write simple manuals of production that explained best available production methods, and the WHO consultants worked with laboratories to improve their production processes [42]. Local production of vaccine was set up at government-owned facilities or associated institutes in the largest population countries including Brazil, India, and Indonesia, since donations would otherwise have been insufficient [42]. Two high quality laboratories from the Netherlands and Canada were selected to serve as vaccine reference centres [39], and they performed batch testing to evaluate improvements. As a result of these efforts, the fraction of batches meeting quality standards rose to 31% in 1967, 76% in 1972, and 96% in 1976 [36]. The WHO today provides an analogous quality control and assurance function for certain malaria commodities, prequalifying malaria drugs (https://extranet.who.int/prequal/), evaluating the accuracy of diagnostics [43], and inspecting manufacturing sites for vector control tools, though the complex landscape for malaria commodities makes it more difficult to assess the overall quality of the tools being used in endemic countries. The smallpox experience suggests that investment in the production of bed nets in high-volume countries could be considered as a possible means of reducing reliance on imported, donor-funded products [44].  Provision of technical and operational support The WHO s smallpox eradication unit provided national programmes with both field epidemiologists for technical advice and administrators to help manage logistics. Over the 12 years of the programme, 687 different individuals from 73 countries participated in the WHO-sponsored programme [45]. The expansion of WHO s role from solely providing technical advice to actively enabling operations was a learning experience for the Geneva-based programme [46]. This evolution allowed Geneva to strengthen global logistics, moving supplies from one country to another as needed, or flexibly providing necessary funds to overcome bottlenecks [10]. It was noted that the WHO was most effective when its staff, including senior leadership, spent their time working in country with programmes [47]. Henderson stated his opinion that the most effective WHO staff  were those who took an active role in field operations. Those who assumed a passive role of detached technical adviser were encouraged to leave the programme  [10]. Similar sorts of temporary field advisors have been deployed under the  Stop Transmission of Polio  programme [48] and can prove useful for building capacity in malaria programmes if deployed thoughtfully [49]. The United States President s Malaria Initiative today provides technical advisors to malaria endemic countries in this mode, as do several non-governmental organizations.  Encouraging research and innovation In Henderson s view,  The importance of problem-oriented research that was conducted throughout the course of the smallpox eradication programme cannot be too emphatically stated  [10]. Development of a heat-resistant vaccine may have been the single most impact factor in global success [7], while ongoing operational research enabled resolution of unforeseen challenges that inevitably occurred over the course of the long, complex undertaking of eradication [21]. The WHO encouraged such studies through its convening power [14], though innovation was typically decentralized.  An important lesson was that parallel activities and research, with many groups seeking better approaches, could speed up the process of improvement,  Foege wrote [50]. The jet injector, for example, a new tool for increasing the speed and efficiency of vaccine delivery [51], was first developed in the United States at the National Communicable Disease Center during the 1960s [52]. The development of a low-tech, simpler solution the bifurcated needle by a private company, Wyeth Laboratories (which waived patent costs for any manufacturer supplying them exclusively to the WHO [53]), proved both simpler [29] and ultimately more successful [54]. An examination of innovation in the smallpox programme concludes that what was important was to  insure that the problem has been defined clearly and that intervening variables and technological factors do not becloud that definition , while building organizations that scientifically evaluate evidence and seek to improve themselves according to measurement of what does and does not work [39]. This perspective suggests the importance of continued investment both in malaria s $540 to $600 million research and development pipeline [55] as well as in efforts to help countries collect, analyse, and apply data for ongoing organizational improvements within their own programmes.  In playing these roles, there was agreement that the WHO s success was strongly linked to the ability to be as flexible and non-bureaucratic as possible [21]. Sometimes, as when flying to countries with outbreaks without receiving travel approvals, this meant breaking WHO rules [41], something Henderson deemed necessary given  a sclerotic  administration that often thwarted or actively impeded what appeared to be logical initiatives  [7]. In one example, an emergency request for vaccine supply from Uganda took 5 months to be transmitted to headquarters by the regional WHO office, during which time the Geneva office had already learned about the outbreak via informal backchannels and addressed it [8]. Internal WHO disagreements also led to challenges, with Henderson noting,  Officials located within different levels and departments of the regional offices continued to hold disparate views right till global smallpox eradication was formally certified  [33]. He complained that,  The regional offices of WHO  were more a hindrance than a help,  leading him to adopt a  policy of quietly short-circuiting the regional office, when necessary  [8].  The challenge for a complex bureaucracy like WHO to nimbly respond to dynamic circumstances have been echoed in recent years by criticism surrounding its response to the 2013 2016 Ebola outbreak in West Africa [56, 57]. The success of the WHO s smallpox team may provide a model for how a Geneva-based team can flexibly facilitate malaria operations across endemic countries. However, the fact that Henderson and colleagues viewed their success as something they achieved despite WHO s structures and procedures for example, by creating a new unit within a regional office that reported directly to Henderson rather than through the normal channels [33] rather than because of them, suggests that consideration will need to be given to how to ensure a central malaria coordination team is encouraged and enabled to be agile and flexible, as is required by the rapidly evolving nature of a global eradication enterprise, while still respecting and sometimes deferring to local solutions and expertise."
359097,4.0,"Achieving malaria eradication will require each of the world s endemic countries to invest in eliminating transmission. Financial analyses typically suggest that substantial short term budget increases will be required to end endemic transmission, after which long term savings can be realized due to the lower costs of preventing its re-establishment [58, 59]. Surprisingly, in the case of smallpox, Henderson argues no such surge in funding was required, with existing domestic budgets sufficient to cover programmatic needs:   The burden of expenditure has been borne by the endemic countries themselves  But, with few exceptions, the expenditure by the countries has been little more than what they were already spending to control smallpox. In other words, WHO and its member countries, with only a very modest additional input in resources, have transformed a never ending control programme to a successful eradication programme.  [29]  The idea that smallpox could be eliminated from countries with essentially the same budget previously used to control it is remarkable, and suggests that how funds were spent proved far more critical than the total amount of those funds. As Henderson describes:   For all of us it has been a revelation in so many countries to find at the periphery such an array of unproductive health staff and facilities. It has been a revelation to discover how effectively they may be mobilized with a comparatively small input involving leadership in the field and definition of a series of activities with defined objectives and a modest element of management. Other health programmes, especially those involving immunization, but others as well, could, I believe, be similarly transformed.  [29]  The importance of using available funding better was raised both nationally and internationally. The WHO internal dynamics and disagreements between regional offices complicated the efficient expenditure of available funding. In the Americas, for example, in the early 1960s, the Pan American Health Organization (PAHO) chose to distribute available funding for mass vaccination across the entire region, even though Brazil was the only remaining endemic country [6]. As a result, Brazil s funding was insufficient and elimination programmes were prolonged unnecessarily [14]. The WHO s South-East Asia Regional Office (SEARO) chose to pass up the available funding rather than participate in the programme, which it disagreed with; Henderson then channeled the SEARO money to PAHO in hopes it would be spent in Brazil. Less than half actually was, with the remainder divided across 10 other countries [8]. When 5 years later Brazil was finally free of smallpox, PAHO refused to donate its funds back to SEARO in turn to assist India [8].  Henderson s comparison of the relatively similar costs for control versus eradication refer only to domestic contributions, and do not include the 407 million doses of vaccine that were donated over the course of the programme, primarily by the Soviet Union and the United States [29], at an average estimated value of $17 per 1000 [6] (approximately $7 million in total). Between 1967 and 1979, $67 million in cash and kind (including the donated vaccine) was donated to the WHO s special account for smallpox eradication while $33.6 million was spent from WHO s regular budget [6]. This total of approximately $7.7 million per year would translate to approximately $30 $50 million in today s dollars far less than the $2 billion per year currently contributed by international donors to malaria programmes [60].  The argument made to donors to secure these funds was that  all should be willing to contribute to carry the attack to the remaining endemic regions until there is no more smallpox  [51]. The United States, for example, was said to be domestically spending $140 million annually in 1968 to prevent re-establishment of smallpox transmission domestically, and thus its modest investment of $15 million to eliminate in West and Central Africa meant that it could help 20 countries become smallpox free for the price of 39 days of preventing its reintroduction back home [35]. A similar argument was used to successfully convince the Swedish government to make a critical contribution to the programme in India, since  every country is in danger until the last case of smallpox has been eliminated  [22].  The availability of even small amounts of funding that could be used flexibly, with minimal bureaucracy, was seen as critical to bypassing bottlenecks.  It was essential to have an allocation of funds that could be used for any necessary purpose and in any country  [10], yet nearly all available funds for smallpox eradication were earmarked for specific uses. As a result, staff were often not paid on time, insufficient fuel allowances meant vehicles were not available when needed, and funding for car repairs was lacking in multiple countries [10]. In Zaire, for example, operations would frequently grind to a halt after the government failed to release the necessary funds; the programme solved the issue by setting up an auxiliary bank account in which they deposited back-up funds whenever possible to cover expenditure during these gap periods [8]. In Bihar, India,  staff were fearful of paying too much [for vehicle maintenance] and being held accountable for extra charges  [46], so vehicles were often neglected instead. New accounts were set up to give team leads advances for these minor but essential charges so that they could avoid weeks of paperwork to receive necessary funds, instead providing receipts at subsequent meetings on a biweekly or monthly basis. This approach dramatically improved the flexibility of the elimination efforts and Henderson deemed it  one of the most important initiatives of the programme  [8].  Malaria programmes today frequently experience similar delays due to challenges with financial expenditure. Many countries have failed to spend grants from the Global Fund to Fight AIDS, Tuberculosis, and Malaria on schedule due to a wide variety of issues, including lack of human resources, delays in procurement, weak data systems, and other challenges [61]. The smallpox experience suggests that the proactive creation of a flexible fund that could be used to address bottlenecks across countries as they arise could be a valuable tool for malaria as eradication proceeds, though the challenges of ensuring those funds are well spent would be substantial, and safeguards would be needed to ensure funds are spent for their intended function. This history also emphasizes the critical importance of having strong measurement and management of programmes to ensure available funds are allocated and used as effectively as possible."
359097,5.0,"Political will has been cited as one of the most important factors in the success of smallpox eradication [14] and a necessity for eliminating malaria [34]. Not all countries viewed smallpox elimination as an urgent priority given many other public health issues [28], just as malaria elimination is often a low priority today for countries facing more visible threats [62]. Competing disease priorities, including ongoing malaria eradication efforts [29], led governments such as that of Ethiopia to have  absolutely no interest in the eradication of smallpox  [63]. Non-governmental actors such as the United Nations Children s Fund (UNICEF) also had prior commitments to malaria eradication that took precedence over contributions to smallpox [8]. Today, the need to devote substantial resources to ongoing efforts to eradicate other diseases, including guinea worm and polio, may present similar challenges for malaria.  Countries where the less virulent variola minor predominated over the far more deadly variola major, mostly in Africa, tended to downplay the importance of embarking on an elimination programme, given that this strain of the disease was  little more serious than chicken pox  [8]. Henderson cited this reticence as one of the two primary factors compromising the young programme (the other being the absence of funding) [10]. This challenge is echoed by questions of whether malaria eradication should aim to include all species of the disease or only (or initially) the more virulent Plasmodium falciparum given its outsized contribution to mortality as well as its development of resistance to artemisinin-based drugs in the Greater Mekong subregion [64, 65]. Accounts of smallpox eradication do not clarify whether an effort to only eradicate variola major could have succeeded (and thus whether a P. falciparum only attempted might be feasible), though the similarity of symptoms between the two would have complicated case finding directed only at the major variant.  Political backing also suffered with changes in government and thus the loss of advocates:  Within 4 years after the West African programme began, there were 23 changes of governments in the 18 participating countries,  causing  changing leadership and staff in the nation s smallpox programme  [47]. In India, it was noted that the Prime Minister s enthusiasm for smallpox typically increased when outbreaks were observed and thus when the electorate was most concerned about the disease and declined with smallpox incidence [22]. Pressure from powerful allies outside the government was thus seen as critical to ensure the programme remained sufficiently well supported even when smallpox was not in the headlines. An agreement to begin a vaccination programme in Ethiopia only occurred due to the intercession of a senior Austrian physician with a close relationship with the Emperor [63], while in India, the intervention of J.R.D. Tata, the well-connected head of a large corporation, played a critical role in convincing the Prime Minister to continue supporting the smallpox programme at a pivotal moment [22]. In Bhutan, where the WHO initially lacked visibility into smallpox efforts due to the secrecy of its government, an acquaintance of Henderson s with access to the royal family was eventually able to build communications with Geneva [66].  A lesson for malaria is thus the importance of getting well-connected leaders from business and high-profile institutions to act as advocates. The opinion of politicians can change based on what seems important for the next election, but smallpox programme examples show how they can be convinced by counsel from those they trust or respect. Malaria appears to already be doing a better job of identifying high-profile advocates; organizations with the explicit goal of maintaining malaria s global or regional visibility, such as Malaria No More or the African Leaders Malaria Alliance, identify champions who can contribute funding and political backing to national efforts [67], while the End Malaria Council (http://endmalariacouncil.org/) seeks to bring business leaders together with public sector leaders to keep malaria a global priority."
359097,6.0,"Community participation with the smallpox programme was considered generally strong [8], although the literature contains numerous accounts of specific anecdotes of resistance to vaccination particularly following real or perceived adverse reactions to the vaccine [28]. Some commentators note that the narrow focus on smallpox was sometimes counterproductive given the range of health issues afflicting communities. In Bangladesh, for example, vaccination occurred in the midst of a cholera epidemic, yet the vaccinators could provide no assistance with the more visible and urgent problem, resulting in community frustration [68]. As the programme proceeded, additional components were therefore added onto the responsibilities of surveillance agents to keep them engaged and motivated despite the infrequency with which smallpox was observed, including surveys investigating access to clean water, vitamin A, family planning, and rates of childhood mortality [68]. Similarly, malaria-only health workers may prove less successful than those that have been trained to treat a variety of common illnesses [69].  Gaining the support of community leaders was commonly cited as a crucial step towards community acceptance. In Nigeria, Foege believed that people participated less because they were convinced by vaccinators to do so and more because they trusted their leaders [31]. In one extraordinary case, vaccinators were reported to have awed a village chief into supporting the programme by releasing a trained bird to swoop overhead and drop pro-vaccine leaflets while vaccinators were meeting with him [29]. Despite such anecdotes, Tarantola and Foster note that little research was conducted into how the community could best be engaged [68], though attempts to do so included deployment of midwives and other village workers to engage and educate the community [39, 70] as well as provision of monetary awards for report of a smallpox case in the final stages of the programme [71]. In India, for example, a 100 rupee reward was offered for anyone reporting a previously unknown outbreak [29]. The evidence base for what drives patient participation with the health system has increased in subsequent decades, identifying factors related to cost, proximity, and confidence [72], but the relative ability of different interventions to influence those factors likely still requires additional research. Best practices for proactive engagement of community leaders and ongoing communication and collaboration with at-risk populations should be encouraged to make communities active participants in malaria elimination programmes [73].  Where efforts to improve participation failed, smallpox programmes would sometimes use compulsory vaccination, an approach that dispensed with  the need to converse with villagers at all  [74]. Compulsory vaccination was believed to be justified by the need to achieve sufficient coverage for the greater good, but it raises troubling ethical questions. Greenough quotes Stanley Music, an epidemiologist who worked in the Bangladesh programme, on the tactics sometimes employed:   In the hit-and-run excitement of such a campaign, women and children were often pulled out from under beds, from behind doors, from within latrines, etc.  Attempts were made to secure the cooperation and  blessing  of village headmen, thereby putting social pressure on the villagers to stand their ground and accept vaccination. Still, however, some form of minor chaos was the rule, as headmen s authority did not extend into individual s homes  People were chased and, when caught, vaccinated  We went from door to door and vaccinated. When they ran, we chased. When they locked their doors, we broke down their doors and vaccinated them.  [74]  While these aggressive approaches did in some cases attain the narrow goal of achieving high vaccination coverage, they seem unwise for a programme such as malaria in which long-term participation and repeated delivery cycles is needed. Ethically, they were controversial even at the time, and  the organized and sustained use of compulsion was, generally speaking, instituted with great care and only after broad administrative and political consensus had been achieved  [22].  Engagement with the private sector was reported to be generally minimal outside a few efforts to integrate private health care providers into the vaccination programme [68]. India proved one of the main exceptions, with the Tata Group playing a critical role in vaccinating the population of Bihar State, where its steel plant was located. They provided  medical and paramedical personnel, transportation, managerial support and communication facilities to implement the programme activities. The assistance in kind provided by the Company and their local knowledge of the area were so valuable that south Bihar became smallpox-free in a record period of 6 months  [75]. Malaria s recent history includes several examples of similar partnerships [76]. Given the importance of private providers and drug shops for provision of malaria treatment [77], malaria eradication will necessitate much greater engagement with the private sector than occurred during smallpox eradication."
359097,7.0,"Smallpox eradication was predicated on the idea of mass vaccination of the population. The WHO s Expert Committee initially called for countries to achieve at least 80% vaccination of the population [29]. This approach successfully led to elimination in some countries, but elsewhere it failed, likely because the vaccinated and unvaccinated fractions of the population were not homogenously mixed [36]. In Central Java, for example, a 1969 survey found greater than 95% vaccination rates had been achieved across the population of 23 million people, yet that same year over 1700 cases were recorded, nearly all amongst the 5% of the population who had been missed [78]. The WHO Expert Committee responded by telling countries they should strive for 100% vaccination rates, a target scorned as impossible [29]. Attempts to conduct greater numbers of vaccinations were undertaken, but  accessible groups, like schoolchildren, were vaccinated repeatedly so that high  scores  were achieved, but there always remained a large pool of unvaccinated persons  [47]. This language is mirrored in a recent investigation of bed net coverage across Africa by Bhatt et al., which concluded:   We found substantial over-allocation of nets to households already owning a sufficient quantity  What is certain is that over-allocation becomes a major barrier to achieving universal coverage when levels of [insecticide-treated bed net] provision are high because most new incoming nets are simply leading to surpluses in many households, while elsewhere there remains a shortfall. This may have a disproportionately high public health impact if those surplus nets are concentrated in households at lowest risk.  [79]  The critical change in smallpox programmes was a shift away from mass vaccination towards an approach called  surveillance-containment  [35] in which programmes sought out smallpox cases and then concentrated vaccination efforts in their proximity and towards those who may have come into contact with the cases. In short, the new strategy meant focusing vaccination on the places where it was most likely to matter, rather than laboring to achieve implausibly perfect coverage everywhere. In Bangladesh, for example, the programme successfully ended transmission after abandoning efforts to achieve 80% vaccination nationally and focusing efforts instead only on the northern districts where cases were reported [41].  The 1964, the WHO Expert Committee report did not even mention surveillance [8], but the new focus on finding cases, tracking down all of their contacts, and concentrating vaccination operations in the most necessary places was considered by many to be one of the keys to eradication s ultimate success [14, 80]. Identifying where smallpox was being transmitted required a network of agents who visited all health units (usually in teams of two to four per administrative unit) to ensure weekly reporting, sought out cases in the community, including by collaborating with teachers or visiting markets [78], and distributed surveillance reports so that the health staff saw how their reports were being used [81].  Undoubtedly, the greatest stimulus to reporting was the prompt visit of the surveillance team for outbreak investigations and control whenever cases were reported,  Henderson wrote.  This simple, obvious and direct indication that the routine weekly reports were actually seen and were a cause for public health action did more, I am sure, than the multitude of government directives which were issued  [81]. Case finding was intensified during the period of lowest seasonal incidence, since that low transmission season represented the weakest point in the smallpox cycle and the best opportunity to break transmission, despite the operational challenge of finding cases at that time of year [82]. Active case finding was integrated with routine reporting from public health facilities rather than conducted entirely in parallel [81]. Challenges to setting up good surveillance systems included the fact that in many countries, disease reporting fell under the purview of independent statistical units and were not thus within the control of the smallpox programme [10] (the same is true for malaria today in many countries).  The operational strategy of directing vaccine only to known transmission areas may not be directly translatable to malaria s tools. First, the approach may have worked in part because the reproductive rate for the virus was relatively low [35], estimated at approximately 3.5 to 6 [83], while estimates for malaria are variable but potentially far higher [84]. Second, case finding was far easier because the symptoms of the disease were so distinctive and recognizable even to schoolchildren [81], and smallpox unlike malaria [85] very rarely caused asymptomatic infections [6]. As a result, mathematical modeling of an analogous reactive case detection strategy for malaria suggested that such approaches may increase the probability of elimination in certain contexts, but would be  a highly resource intense, long-term intervention that is inappropriate in many settings where resources are limited  [86].  Nevertheless, the critical shift in smallpox programmes from judging success based on the volume of vaccinations to whether vaccination was achieved in the most necessary places still suggests a good model for malaria programmes, despite the extensive presence of asymptomatic carriage. Malaria programmes that seek only to distribute commodities such as nets or drugs in high volumes in an attempt to achieve  universal  coverage may be missing more inaccessible populations which may also be the highest risk for malaria [79, 87]. Shifting towards a risk-focused approach in which prevention and treatment are targeted to those who most need them has great potential for improving the efficiency and effectiveness of our efforts."
